County,State,Hazard Score,Wildfire,Volcano,Tornado,Snowfall,Landslide,Hurricane,Earthquake,Drought,Heatwave,Avalanche,Flood
elko county,NV,12,High,None,Low,Medium,Low,None,Medium,None,Medium,None,Low
esmeralda county,NV,12,Low,None,Low,Low,Low,None,Medium,Medium,High,None,Low
eureka county,NV,14,High,None,Low,Medium,Low,None,Medium,None,Medium,None,High
humboldt county,NV,13,High,None,Low,Medium,Low,None,Medium,Low,Medium,None,Low
lander county,NV,15,High,None,Low,Medium,Low,None,Medium,Low,Medium,None,High
lincoln county,NV,11,High,None,Low,Low,Low,None,Medium,None,Medium,None,Low
lyon county,NV,15,Medium,None,Low,Medium,Low,None,High,Medium,Low,None,High
mineral county,NV,13,Medium,None,None,Medium,Low,None,High,Medium,Low,None,Medium
nye county,NV,14,Medium,None,Low,Medium,Low,None,Medium,Low,High,None,Medium
pershing county,NV,13,High,None,None,Medium,Low,None,Medium,Low,High,None,Low
storey county,NV,15,High,None,None,Medium,Low,None,High,Medium,High,None,Low
washoe county,NV,18,High,Low,Low,Medium,Low,None,Medium,Low,High,Medium,Medium
white pine county,NV,14,High,None,Low,Medium,Low,None,Medium,None,High,None,Medium
albany county,NY,13,Low,None,Low,High,Medium,Low,Low,None,Low,None,High
allegany county,NY,11,Low,None,Low,High,Medium,None,Low,None,Medium,None,Low
bronx county,NY,13,Low,None,None,Medium,Low,High,Medium,None,Low,None,High
broome county,NY,11,Low,None,Low,High,Medium,Low,Low,None,Low,None,Low
cattaraugus county,NY,10,Low,None,Low,High,Low,Low,Low,None,Low,None,Low
cayuga county,NY,11,Low,None,Low,High,Low,Low,Low,None,Low,None,Medium
chautauqua county,NY,12,Low,None,Medium,High,Low,None,Low,None,High,None,Low
chemung county,NY,10,Low,None,Low,Medium,Low,Medium,Low,None,Low,None,Low
chenango county,NY,11,Low,None,Low,High,Medium,None,Low,None,Low,None,Medium
clinton county,NY,12,Low,None,Low,High,Medium,Low,Medium,None,Low,None,Low
columbia county,NY,12,Low,None,Medium,Medium,Medium,Low,Low,None,Medium,None,Low
cortland county,NY,12,Low,None,Low,High,Medium,Low,Low,None,Low,None,Medium
delaware county,NY,14,Low,None,Low,High,Medium,Low,Low,None,High,None,Medium
dutchess county,NY,13,Low,None,Low,Medium,Medium,Medium,Low,None,Low,None,High
erie county,NY,10,Low,None,Low,High,Low,None,Low,None,Low,None,Medium
essex county,NY,12,Low,None,Low,High,Medium,Low,Medium,None,Low,None,Low
franklin county,NY,12,Low,None,Low,High,Low,Low,Medium,None,Medium,None,Low
fulton county,NY,10,Low,None,Low,High,Low,Low,Low,None,Low,None,Low
genesee county,NY,10,Low,None,Low,High,Medium,None,Low,None,Low,None,Low
greene county,NY,11,Low,None,Low,Medium,Medium,Low,Low,None,Low,None,Medium
hamilton county,NY,13,Low,None,Low,High,Medium,Low,Medium,None,Medium,None,Low
herkimer county,NY,10,Low,None,Low,High,Low,Low,Low,None,Low,None,Low
jefferson county,NY,10,Low,None,Low,High,Low,None,Low,None,Medium,None,Low
kings county,NY,13,Low,None,None,Medium,Low,High,Medium,None,Low,None,High
lewis county,NY,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
livingston county,NY,13,Low,None,Low,High,Medium,Low,Low,None,Medium,None,Medium
madison county,NY,11,Low,None,Low,High,Medium,Low,Low,None,Low,None,Low
monroe county,NY,13,Low,None,Low,High,Low,Low,Low,None,Medium,None,High
montgomery county,NY,11,Low,None,Low,High,Low,Medium,Low,None,Low,None,Low
nassau county,NY,16,Low,None,Medium,Medium,Medium,High,Low,None,Medium,None,High
new york county,NY,12,None,None,None,Medium,Low,High,Medium,None,Low,None,High
niagara county,NY,11,Low,None,Low,High,Low,None,Low,None,Low,None,High
oneida county,NY,14,Low,None,Low,High,Medium,Low,Low,None,High,None,Medium
onondaga county,NY,11,Low,None,Low,High,Medium,Low,Low,None,Low,None,Low
ontario county,NY,11,Low,None,Low,High,Low,Medium,Low,None,Low,None,Low
orange county,NY,13,Low,None,Low,Medium,Medium,Low,Low,None,Medium,None,High
orleans county,NY,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
oswego county,NY,10,Low,None,Low,High,Low,None,Low,None,Low,None,Medium
otsego county,NY,10,Low,None,Low,High,Low,Low,Low,None,Low,None,Low
putnam county,NY,13,Low,None,Medium,Medium,Medium,Medium,Low,None,Low,None,Medium
queens county,NY,14,Low,None,Low,Medium,Low,High,Medium,None,Low,None,High
rensselaer county,NY,13,Low,None,Low,High,Medium,Medium,Low,None,Medium,None,Low
richmond county,NY,16,Low,None,High,Medium,Low,High,Medium,None,Low,None,High
rockland county,NY,14,Low,None,Low,Medium,Medium,Medium,Medium,None,Low,None,High
saratoga county,NY,13,Medium,None,Low,High,Medium,Low,Low,None,Medium,None,Low
schenectady county,NY,12,Low,None,Low,High,Medium,None,Low,None,Low,None,High
schoharie county,NY,11,Low,None,Low,High,Low,Low,Low,None,Low,None,Medium
schuyler county,NY,12,Low,None,Low,High,Low,Low,Low,None,High,None,Low
seneca county,NY,10,Low,None,None,High,Low,Medium,Low,None,Low,None,Low
st. lawrence county,NY,10,Low,None,Low,High,Low,None,Medium,None,Low,None,Low
steuben county,NY,11,Low,None,Low,High,Medium,Low,Low,None,Low,None,Low
suffolk county,NY,14,Low,None,Low,Medium,Medium,High,Low,None,Low,None,High
sullivan county,NY,12,Low,None,Low,High,Medium,Low,Low,None,Low,None,Medium
tioga county,NY,14,Low,None,Low,High,Medium,Medium,Low,None,Low,None,High
tompkins county,NY,11,Low,None,Low,High,Low,Medium,Low,None,Low,None,Low
ulster county,NY,13,Low,None,Low,High,Medium,Low,Low,None,Medium,None,Medium
warren county,NY,12,Medium,None,Low,High,Low,Low,Medium,None,Low,None,Low
washington county,NY,11,Low,None,Low,High,Medium,Low,Low,None,Low,None,Low
wayne county,NY,11,Low,None,Low,High,Low,Low,Low,None,Medium,None,Low
westchester county,NY,13,Low,None,Low,Medium,Low,Medium,Medium,None,Low,None,High
wyoming county,NY,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
yates county,NY,10,Low,None,Low,High,Low,Low,Low,None,Low,None,Low
adams county,OH,12,Low,None,Low,Medium,Medium,Low,Low,None,Medium,None,Medium
allen county,OH,11,Low,None,High,Medium,Low,None,Low,None,Medium,None,Low
ashland county,OH,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
ashtabula county,OH,9,Low,None,Low,High,Low,None,Low,None,Low,None,Low
athens county,OH,11,Low,None,None,Medium,High,None,Low,None,Medium,None,Medium
auglaize county,OH,10,Low,None,Low,Medium,Low,None,Medium,None,Medium,None,Low
belmont county,OH,12,Low,None,Low,Medium,High,Low,Low,None,Low,None,Medium
brown county,OH,11,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,Medium
butler county,OH,13,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,High
carroll county,OH,11,Low,None,Low,Medium,High,Low,Low,None,Low,None,Low
champaign county,OH,10,Low,None,Low,Medium,Low,None,Low,None,Medium,None,Medium
clark county,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Medium
clermont county,OH,13,Low,None,Medium,Medium,Medium,None,Low,None,High,None,Medium
clinton county,OH,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
columbiana county,OH,12,Low,None,Medium,Medium,High,Low,Low,None,Low,None,Low
coshocton county,OH,11,Low,None,Low,Medium,Medium,None,Low,None,Low,None,High
crawford county,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
cuyahoga county,OH,12,Low,None,Medium,High,Low,None,Low,None,Low,None,High
darke county,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
defiance county,OH,9,Low,None,Low,Medium,Medium,None,Low,None,Low,None,Low
delaware county,OH,11,Low,None,Low,Medium,Low,None,Low,None,High,None,Medium
erie county,OH,11,Low,None,High,Medium,Low,None,Low,None,Low,None,Medium
fairfield county,OH,11,Low,None,Medium,Medium,Low,None,Low,None,Low,None,High
fayette county,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
franklin county,OH,13,Low,None,High,Medium,Low,None,Low,None,Medium,None,High
fulton county,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Medium
gallia county,OH,14,Low,None,Low,Medium,High,Low,Low,None,Medium,None,High
geauga county,OH,11,Low,None,Medium,High,Medium,None,Low,None,Low,None,Low
greene county,OH,12,Low,None,High,Medium,Low,None,Low,None,Low,None,High
guernsey county,OH,11,Low,None,Low,Medium,High,None,Low,None,Low,None,Medium
hamilton county,OH,14,Low,None,High,Medium,Medium,None,Low,None,Medium,None,High
hancock county,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Medium
hardin county,OH,9,Low,None,Low,Medium,Low,None,Low,None,Medium,None,Low
harrison county,OH,13,Low,None,Low,Medium,High,Low,Low,None,High,None,Low
henry county,OH,11,Low,None,Medium,Medium,Medium,None,Low,None,Medium,None,Low
highland county,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
hocking county,OH,10,Low,None,Low,Medium,Medium,None,Low,None,Medium,None,Low
holmes county,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
huron county,OH,10,Low,None,High,Medium,Low,None,Low,None,Low,None,Low
jackson county,OH,13,Low,None,Low,Medium,High,Low,Low,None,Medium,None,Medium
jefferson county,OH,13,Low,None,Low,Medium,High,Low,Low,None,Medium,None,Medium
knox county,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Medium
lake county,OH,11,Low,None,Low,High,Low,None,Low,None,Low,None,High
lawrence county,OH,13,Low,None,Low,Medium,High,Low,Low,None,Low,None,High
licking county,OH,11,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Medium
logan county,OH,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
lorain county,OH,12,Low,None,High,Medium,Low,None,Low,None,Low,None,High
lucas county,OH,11,Low,None,Medium,Medium,Low,None,Low,None,Low,None,High
madison county,OH,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
mahoning county,OH,14,Low,None,High,Medium,Medium,Low,Low,None,Low,None,High
marion county,OH,11,Low,None,Medium,Medium,Low,None,Low,None,Low,None,High
medina county,OH,11,Low,None,High,Medium,Low,None,Low,None,Low,None,Medium
meigs county,OH,13,Low,None,Low,Medium,High,Low,Low,None,Medium,None,Medium
mercer county,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Medium
miami county,OH,12,Low,None,Medium,Medium,Low,None,Low,None,High,None,Medium
monroe county,OH,12,Low,None,Low,Medium,High,Low,Low,None,Medium,None,Low
montgomery county,OH,11,Low,None,Medium,Medium,Low,None,Low,None,Low,None,High
morgan county,OH,11,Low,None,None,Medium,High,None,Low,None,High,None,Low
morrow county,OH,10,Low,None,High,Medium,Low,None,Low,None,Low,None,Low
muskingum county,OH,12,Low,None,Medium,Medium,High,None,Low,None,Medium,None,Low
noble county,OH,12,Low,None,Low,Medium,High,Low,Low,None,Medium,None,Low
ottawa county,OH,11,Low,None,Medium,Medium,Low,None,Low,None,Low,None,High
paulding county,OH,10,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,Low
perry county,OH,11,Low,None,Low,Medium,Medium,None,Low,None,Medium,None,Medium
pickaway county,OH,12,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,High
pike county,OH,10,Low,None,Low,Medium,Medium,None,Low,None,Low,None,Medium
portage county,OH,11,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,Medium
preble county,OH,11,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Medium
putnam county,OH,10,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,Low
richland county,OH,11,Low,None,High,Medium,Low,None,Low,None,Low,None,Medium
ross county,OH,10,Low,None,Low,Medium,Medium,None,Low,None,Medium,None,Low
sandusky county,OH,9,Low,None,Low,Medium,Low,None,Low,None,Low,None,Medium
scioto county,OH,14,Low,None,Medium,Medium,Medium,Low,Low,None,Medium,None,High
seneca county,OH,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
shelby county,OH,11,Low,None,Low,Medium,Low,None,Medium,None,Medium,None,Medium
stark county,OH,12,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,High
summit county,OH,12,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,High
trumbull county,OH,14,Low,None,Medium,High,Medium,Low,Low,None,Low,None,High
tuscarawas county,OH,11,Low,None,Low,Medium,Medium,None,Low,None,Low,None,High
union county,OH,10,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Medium
van wert county,OH,11,Low,None,High,Medium,Low,None,Low,None,Medium,None,Low
vinton county,OH,11,Low,None,Low,Medium,High,None,Low,None,Medium,None,Low
warren county,OH,12,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,High
washington county,OH,12,Low,None,Low,Medium,High,Low,Low,None,Low,None,Medium
wayne county,OH,11,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Medium
williams county,OH,10,Low,None,Medium,Medium,Medium,None,Low,None,Low,None,Low
wood county,OH,12,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,High
wyandot county,OH,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
adair county,OK,15,High,None,High,Low,Medium,Low,Low,None,High,None,Low
alfalfa county,OK,11,Low,None,High,Medium,Low,None,Low,None,Medium,None,Low
atoka county,OK,13,Medium,None,Medium,Low,Medium,Low,Low,None,High,None,Low
beaver county,OK,9,Low,None,Medium,Medium,Low,None,Low,None,Low,None,Low
beckham county,OK,11,Low,None,High,Low,Low,None,Low,None,High,None,Low
blaine county,OK,9,Low,None,High,Low,Low,None,Low,None,Low,None,Low
bryan county,OK,12,Low,None,Medium,Low,Medium,Low,Low,None,High,None,Low
caddo county,OK,12,Low,None,High,Low,Low,None,Medium,None,High,None,Low
canadian county,OK,14,Low,None,High,Low,Low,Low,Medium,None,Medium,None,High
carter county,OK,10,Low,None,High,Low,Low,None,Medium,None,Low,None,Low
cherokee county,OK,10,Medium,None,Medium,Low,Medium,None,Low,None,Low,None,Low
choctaw county,OK,13,Medium,None,Medium,Low,Medium,Low,Low,None,High,None,Low
cimarron county,OK,8,Low,None,Low,Medium,Low,None,Low,None,Low,None,Low
cleveland county,OK,14,Low,None,High,Low,Low,None,Medium,None,High,None,High
coal county,OK,13,Medium,None,High,Low,Medium,None,Low,None,High,None,Low
comanche county,OK,12,Low,None,High,Low,Low,None,Medium,None,Medium,None,Medium
cotton county,OK,11,Low,None,High,Low,Low,None,Low,None,High,None,Low
craig county,OK,11,Low,None,High,Low,Low,None,Low,None,High,None,Low
creek county,OK,11,Low,None,High,Low,Low,None,Low,None,High,None,Low
custer county,OK,9,Low,None,High,Low,Low,None,Low,None,Low,None,Low
delaware county,OK,11,Medium,None,Medium,Low,Low,None,Low,None,High,None,Low
dewey county,OK,9,Low,None,High,Low,Low,None,Low,None,Low,None,Low
ellis county,OK,11,Low,None,High,Medium,Low,None,Low,None,Medium,None,Low
garfield county,OK,11,Low,None,High,Low,Low,Low,Low,None,Low,None,Medium
garvin county,OK,14,Low,None,High,Low,Low,None,Medium,None,High,None,High
grady county,OK,14,Low,None,High,Low,Low,Low,Medium,None,High,None,Medium
grant county,OK,12,Low,None,High,Medium,Low,Low,Low,None,Medium,None,Low
greer county,OK,11,Low,None,High,Low,Low,None,Low,None,High,None,Low
harmon county,OK,10,Low,None,Medium,Low,Low,None,Low,None,High,None,Low
harper county,OK,12,High,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
haskell county,OK,13,Medium,None,Medium,Low,High,Low,Low,None,Medium,None,Low
hughes county,OK,9,Low,None,High,Low,Low,None,Low,None,Low,None,Low
jackson county,OK,10,Low,None,High,Low,Low,None,Low,None,Medium,None,Low
jefferson county,OK,11,Low,None,High,Low,Low,Low,Low,None,Medium,None,Low
johnston county,OK,12,Low,None,Medium,Low,Medium,Low,Low,None,High,None,Low
kay county,OK,13,Low,None,High,Low,Low,Low,Low,None,High,None,Medium
kingfisher county,OK,11,Low,None,High,Low,Low,None,Low,None,Medium,None,Medium
kiowa county,OK,10,Low,None,High,Low,Low,None,Medium,None,Low,None,Low
latimer county,OK,14,Medium,None,Medium,Low,High,Low,Low,None,High,None,Low
le flore county,OK,13,Medium,None,Medium,Low,High,None,Low,None,High,None,Low
lincoln county,OK,11,Medium,None,High,Low,Low,None,Low,None,Medium,None,Low
logan county,OK,10,Low,None,High,Low,Low,Low,Low,None,Low,None,Low
love county,OK,10,Low,None,Medium,Low,Low,None,Low,None,High,None,Low
major county,OK,11,Low,None,High,Medium,Low,None,Low,None,Medium,None,Low
marshall county,OK,11,Low,None,High,Low,Medium,Low,Low,None,Low,None,Low
mayes county,OK,14,Medium,None,High,Low,Medium,None,Low,None,High,None,Medium
mcclain county,OK,14,Low,None,High,Low,Low,None,Medium,None,High,None,High
mccurtain county,OK,13,Medium,None,Medium,Low,Medium,Low,Low,None,High,None,Low
mcintosh county,OK,10,Low,None,High,Low,Medium,None,Low,None,Low,None,Low
murray county,OK,11,Low,None,High,Low,Low,None,Medium,None,Medium,None,Low
muskogee county,OK,16,Medium,None,High,Low,Medium,Low,Low,None,High,None,High
noble county,OK,9,Low,None,Medium,Low,Low,None,Low,None,Medium,None,Low
nowata county,OK,11,Medium,None,Medium,Low,Low,None,Low,None,High,None,Low
okfuskee county,OK,11,Medium,None,Medium,Low,Low,None,Low,None,High,None,Low
oklahoma county,OK,15,Low,None,High,Low,Low,Low,Medium,None,High,None,High
okmulgee county,OK,12,Medium,None,High,Low,Low,None,Low,None,High,None,Low
osage county,OK,13,Medium,None,Medium,Low,Medium,None,Low,None,High,None,Medium
ottawa county,OK,10,Low,None,High,Low,Low,None,Low,None,Low,None,Medium
pawnee county,OK,12,Medium,None,Medium,Low,Medium,None,Low,None,High,None,Low
payne county,OK,13,Medium,None,High,Low,Low,None,Low,None,High,None,Medium
pittsburg county,OK,14,Medium,None,High,Low,Medium,Low,Low,None,High,None,Low
pontotoc county,OK,12,Low,None,High,Low,Low,None,Medium,None,High,None,Low
pottawatomie county,OK,14,Medium,None,High,Low,Low,None,Medium,None,High,None,Medium
pushmataha county,OK,13,Medium,None,Medium,Low,Medium,Low,Low,None,High,None,Low
roger mills county,OK,10,Medium,None,Medium,Low,Low,None,Low,None,Medium,None,Low
rogers county,OK,14,Medium,None,High,Low,Low,None,Low,None,High,None,High
seminole county,OK,12,Medium,None,High,Low,Low,None,Low,None,High,None,Low
sequoyah county,OK,16,Medium,None,High,Low,High,Low,Low,None,High,None,Medium
stephens county,OK,13,Low,None,High,Low,Low,Low,Medium,None,High,None,Low
texas county,OK,11,Low,None,Medium,Medium,Low,None,Low,None,High,None,Low
tillman county,OK,11,Low,None,High,Low,Low,None,Low,None,High,None,Low
tulsa county,OK,14,Low,None,High,Low,Medium,None,Low,None,High,None,High
wagoner county,OK,14,Low,None,High,Low,Medium,None,Low,None,High,None,High
washington county,OK,12,Medium,None,High,Low,Low,None,Low,None,Low,None,High
washita county,OK,11,Low,None,High,Low,Low,None,Low,None,High,None,Low
woods county,OK,11,Medium,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
woodward county,OK,10,Low,None,Medium,Medium,Low,None,Low,None,Medium,None,Low
baker county,OR,12,High,None,Low,Medium,Low,None,Medium,Low,Low,None,Low
benton county,OR,12,Low,None,Low,Low,Medium,None,Medium,None,Medium,None,High
clackamas county,OR,12,High,None,Low,Medium,Low,None,Medium,None,Low,None,Medium
clatsop county,OR,12,Low,None,Low,Low,High,None,High,None,Low,None,Medium
columbia county,OR,11,Low,None,Low,Low,Medium,None,Medium,None,Medium,None,Medium
coos county,OR,10,Low,None,None,Low,High,None,High,None,Low,None,Low
crook county,OR,10,High,None,None,Medium,Medium,None,Low,None,Low,None,Low
curry county,OR,14,High,None,Low,Low,High,None,High,None,Low,None,Medium
deschutes county,OR,16,High,High,Low,Medium,Low,None,Medium,None,Medium,Low,Low
douglas county,OR,13,High,Low,None,Low,Medium,None,Medium,None,Medium,None,Medium
gilliam county,OR,14,High,None,Low,Medium,Medium,None,Medium,Low,Medium,None,Low
grant county,OR,12,High,None,Low,Medium,Low,None,Low,Low,Medium,None,Low
